,0
22698,8.40519877279241e-06
22699,5.898247653676152e-06
22700,2.594381874173783e-07
22701,1.2162699784406496e-10
22702,1.1148428123837703e-06
22703,1.572878002850832e-07
22704,2.6877218003219903e-06
22705,4.0271925168847965e-09
22706,1.9105113041456882e-05
22707,9.547501435839725e-06
22708,6.971283829138852e-05
22709,3.466079912396423e-05
22710,7.127201778835362e-06
22711,1.2694394656838717e-06
22712,6.574150937796855e-05
22713,1.9889935154460376e-08
22714,6.593720987972709e-08
22715,1.5345480549798697e-05
22716,3.400836200845764e-08
22717,1.1981445496423484e-06
22718,2.87374371590495e-05
22719,1.0442280275718772e-08
22720,5.736774065598066e-09
22721,3.778411096748982e-06
22722,1.0646338778394202e-07
22723,0.0007448516492358408
22724,0.00022233550183208204
22725,1.449706062381778e-06
22726,5.208038015322247e-09
22727,8.663591684251065e-06
22728,3.977538264801035e-05
22729,6.795341061104671e-05
22730,5.920317575129617e-06
22731,0.00032385335730526863
22732,1.0868591792044417e-10
22733,9.111679695018797e-07
22734,3.7596813763321855e-06
22735,7.40551243015647e-06
22736,1.2372100991850923e-06
22737,1.473747523292852e-06
22738,3.6177137356291524e-06
22739,6.053263463212156e-09
22740,1.2312325721955613e-05
22741,0.0006023216697187596
22742,2.90460617235393e-07
22743,0.0007448516492358408
22744,2.271831673644064e-08
22745,2.95622976410071e-07
22746,3.089492372904044e-06
22747,4.015371010064943e-08
22748,1.339626727323229e-06
22749,1.8688782748234527e-07
22750,1.1253010759062662e-07
22751,1.9782655159241012e-06
22752,0.0009083956642186296
22753,9.799419045866017e-08
22754,1.7176165276137133e-05
22755,0.0003372045542208742
22756,1.6296529354177216e-05
22757,6.185100824705633e-06
22758,0.0007448516492358408
22759,6.993537306246642e-05
22760,0.0003750322694985375
22761,3.055495296626412e-08
22762,5.512546291527025e-09
22763,2.2186257577998898e-09
22764,7.197413789436989e-08
22765,1.8175253127112852e-05
22766,1.870995338065088e-06
22767,0.12568568799123508
22768,1.2058796730977608e-05
22769,1.8942572644950165e-05
22770,8.275026315312786e-07
22771,1.0812889929946312e-06
22772,4.900880648680933e-07
22773,1.564159359466985e-05
22774,5.2362299352758474e-05
22775,0.0007448516492358408
22776,9.006576226495736e-08
22777,2.8905454936875703e-08
22778,4.838211367313466e-06
22779,2.969903784398944e-07
22780,1.382252138980091e-08
22781,0.0007448516492358408
22782,2.5908761161283317e-09
22783,2.093830751784822e-06
22784,9.806327740124846e-05
22785,6.661789689115239e-05
22786,4.163897148151309e-06
22787,3.4227955992113304e-07
22788,1.3526798759779738e-06
22789,8.157696816529803e-07
22790,1.7770287503180705e-07
22791,4.700047649124954e-05
22792,1.8216802238196415e-07
22793,1.0345635954825268e-08
22794,4.247993619897702e-05
22795,1.9102001572735188e-07
22796,9.277848217454554e-08
22797,3.921492511401014e-05
22798,9.000346420939886e-06
22799,9.510440111206445e-07
22800,8.30321408996769e-12
22801,1.4469607261937354e-06
22802,0.0007448516492358408
22803,5.03661171870269e-07
22804,2.7683430620407858e-08
22805,5.206842066845005e-07
22806,6.978094957196572e-10
22807,5.987184404137125e-06
22808,1.0081876930546931e-07
22809,9.823772788694203e-08
22810,2.682278588857464e-08
22811,1.0600863240450439e-07
22812,1.2388034919179103e-05
22813,3.819743979672556e-07
22814,2.7775139823544044e-05
22815,3.0225918400401476e-08
22816,7.453436523638498e-08
22817,7.663021329142023e-05
22818,0.0001037851718942732
22819,1.4100032298147029e-05
22820,0.00021872313150137548
22821,8.82506600253183e-06
22822,7.859031959774466e-07
22823,3.9929626827048285e-06
22824,3.262671007429789e-06
22825,0.0007448516492358408
22826,1.1101005319982576e-06
22827,1.0107508253850442e-07
22828,4.663076616813109e-05
22829,0.0007448516492358408
22830,6.878277589168591e-10
22831,0.00014664553909667975
22832,1.2115498457918035e-07
22833,7.021177951024965e-05
22834,3.4230261304316164e-06
22835,8.060091547125822e-07
22836,0.0008085385547420802
22837,6.266417272071895e-06
22838,3.099045753947849e-06
22839,1.8809811737044356e-07
22840,4.044162973398177e-08
22841,6.914864059193462e-06
22842,0.0007448516492358408
22843,7.4095944674187076e-06
22844,1.6277228031719297e-10
22845,4.9909592037908394e-08
22846,1.375523016298627e-10
22847,2.5872836470612535e-05
22848,8.668718231042445e-07
22849,5.432937793554781e-08
22850,1.4100208875962829e-05
22851,1.1481216458815071e-06
22852,1.354322340447736e-07
22853,3.794424527722716e-08
22854,9.213269715628934e-06
22855,3.2522024511245826e-08
22856,0.0003255384995918718
22857,1.953083285067578e-06
22858,0.0006362475031066046
22859,3.002114186150359e-06
22860,0.00048454433357887064
22861,4.181523628630107e-05
22862,0.0007448516492358408
22863,0.0002623198360993025
22864,1.2640539108002292e-09
22865,3.4641970229415515e-09
22866,9.264025643846275e-07
22867,6.092746954591104e-09
22868,2.1167389491258306e-07
22869,1.7599743168252934e-07
22870,5.2009748878982995e-06
22871,9.936187238834946e-09
22872,2.1161060155190833e-07
22873,7.119456559658186e-09
22874,5.30061456785993e-06
22875,8.335029507165539e-08
22876,3.6019804389313526e-07
22877,1.7107841806945918e-08
22878,5.157565786913186e-06
22879,1.7387163394267707e-09
22880,0.00010188627332492776
22881,7.538045154316277e-06
22882,1.649723487365691e-06
22883,3.704413551429118e-05
22884,7.831458136102988e-05
22885,1.8989686304167731e-06
22886,3.085396968529693e-08
22887,1.4235530272877673e-08
22888,3.6500608632493585e-06
22889,7.328605338076409e-06
22890,0.000587838448366139
22891,3.249490738569659e-07
22892,5.681924513367751e-06
22893,4.571196253494318e-06
22894,1.006634832983339e-05
22895,4.6334136640388974e-06
22896,0.0006302533575794753
22897,7.519168408512757e-07
22898,2.859753744485749e-07
22899,9.786582083545178e-06
22900,1.9153935470808417e-12
22901,3.468168601162208e-08
22902,2.537706372531483e-06
22903,6.146486368657324e-06
22904,3.871009048981394e-06
22905,4.146184965639695e-06
22906,1.0014134628182973e-07
22907,5.008524841985595e-06
22908,3.44338678435382e-08
22909,3.4248249147955625e-05
22910,1.4871484512643295e-10
22911,1.4752765374818172e-05
22912,7.274640298182331e-09
22913,3.490646929863854e-05
22914,2.310083695685149e-08
22915,8.336422270807686e-06
22916,1.4508423303398203e-06
22917,3.7156028308385864e-07
22918,1.7038286226252106e-05
22919,1.4715733754326218e-06
22920,1.2763946895377077e-07
22921,1.268417150166929e-06
22922,1.826593301331999e-08
22923,1.537452233316747e-06
22924,7.340665920194447e-08
22925,3.847426377103965e-05
22926,3.902005369167618e-08
22927,3.276510368653432e-07
22928,0.0007448516492358408
22929,1.2078819801924795e-11
22930,0.017933679811120068
22931,4.250658254288256e-06
22932,2.2085672145469848e-07
22933,0.0006362475031066046
22934,1.2546829726653125e-06
22935,1.6090581599993768e-07
22936,1.3945202057349483e-06
22937,2.5690010641452953e-08
22938,0.0007448516492358408
22939,5.097141815074282e-05
22940,6.108988344368444e-07
22941,9.507370300924619e-07
22942,7.401639974142363e-08
22943,4.040023054847275e-06
22944,3.1831949061450995e-06
22945,2.958598856898235e-06
22946,0.0005206354127275605
22947,0.00020683907272779552
22948,3.4247750864092616e-06
22949,2.024575569206936e-05
22950,1.2791958208051838e-05
22951,2.192941998126573e-05
22952,0.06770964488792026
22953,0.0007448516492358408
22954,9.670725647136914e-07
22955,8.208360926433566e-06
22956,6.002931093370421e-06
22957,1.2019587900518858e-05
22958,2.661219732736962e-07
22959,9.689051218464431e-09
22960,0.0007448516492358408
22961,1.3835180792817788e-09
22962,5.227148215369903e-07
22963,1.3106270544252723e-05
22964,3.2802940278009256e-08
22965,2.5503213109332123e-08
22966,5.73852913151436e-06
22967,2.0950724876044401e-10
22968,5.9449923253953135e-06
22969,1.1198784623299133e-06
22970,1.7898616487055918e-06
22971,5.192240022890238e-09
22972,1.671609339006531e-07
22973,8.67098322553594e-08
22974,6.465451064399424e-07
22975,3.179623465978089e-07
22976,2.4895266342879085e-06
22977,6.3065820127119925e-06
22978,7.75398477590584e-05
22979,1.3427283072693961e-05
22980,4.736877483390507e-05
22981,9.825731189273853e-08
22982,3.346305605693927e-06
22983,9.311243989672975e-12
22984,1.0184705206288384e-06
22985,1.4737099516738811e-05
22986,1.5397420166878094e-07
22987,1.1090343131323265e-07
22988,9.30674290426635e-05
22989,0.00016058209642584467
22990,8.077050369538187e-09
22991,1.8574636482788346e-07
22992,8.504450525425892e-06
22993,2.0468688506425112e-05
22994,1.3484957408735242e-08
22995,9.889603769863288e-08
22996,3.2043675037351934e-07
22997,2.49184609433234e-06
22998,3.7151815837748163e-07
22999,3.210539420995868e-08
23000,1.6899417436911953e-05
23001,2.9120953571258443e-05
23002,1.8500314214845096e-06
23003,1.4703356094136066e-06
23004,4.071142969211484e-08
23005,6.867862834087019e-06
23006,3.8255981792968546e-09
23007,9.233842259555675e-06
23008,4.178181227031102e-08
23009,7.852526148989183e-07
23010,8.34299689604647e-06
23011,3.0955403478781917e-06
23012,4.790453673624631e-08
23013,1.8948609811596203e-07
23014,0.0016363578261588759
23015,0.00017853812396220615
23016,0.0009717783059534524
23017,8.548028501580409e-05
23018,1.1925890826956562e-07
23019,5.15777568708793e-05
23020,1.0902351836046688e-05
23021,1.6740168633914125e-06
23022,5.550066496726506e-06
23023,0.0006141912788778707
23024,1.0866108256215709e-05
23025,0.00026446266979540445
23026,7.426638815316286e-06
23027,0.00010656318372167729
23028,5.846895024701653e-09
23029,1.15728876273856e-05
23030,6.0465566055366605e-06
23031,1.2941833621343505e-06
23032,1.558585253993936e-07
23033,2.6676350495945167e-05
23034,4.539216655365555e-08
23035,3.7597934584548504e-08
23036,1.0491849328153384e-07
23037,0.00039376997015709185
23038,4.20717607332714e-06
23039,2.7716671016755974e-06
23040,0.00014637011910854467
23041,3.7693772693047685e-08
23042,1.4517353545473869e-05
23043,3.960336190927455e-05
23044,2.7063951909195734e-06
23045,1.6204058686617543e-06
23046,5.808106842325949e-05
23047,2.1427075876734235e-08
23048,0.0002812303599080555
23049,1.860101139948229e-07
23050,2.602506500517628e-07
23051,1.9060849178792914e-06
23052,2.088071782256798e-07
23053,2.5253121082615766e-07
23054,4.677603774551748e-06
23055,0.00012482549880455534
23056,2.817707115105167e-07
23057,1.6595618721657463e-06
23058,0.0006302533575794753
23059,1.2681502687051496e-06
23060,2.83894886936053e-08
23061,2.8819711045780505e-07
23062,1.707924931937388e-06
23063,2.360828409584661e-07
23064,4.6290797695076777e-07
23065,4.267814757740832e-06
23066,1.7532245802723278e-07
23067,6.8224615635303e-08
23068,7.959184620270686e-07
23069,2.3021193556989943e-05
23070,1.2392626081231597e-06
23071,0.01638642411442334
23072,6.340237091743316e-05
23073,4.596844772468792e-06
23074,3.856457804675162e-06
23075,1.1007260222374437e-05
23076,2.0359321522915135e-09
23077,0.00013187371118189884
23078,1.0253879645560182e-07
23079,5.130088910947948e-06
23080,3.309367360159853e-08
23081,1.339099245342934e-05
23082,1.0629745122041012e-06
23083,0.0007448516492358408
23084,4.081212244686983e-06
23085,1.3492843079074954e-05
23086,9.888444055663254e-07
23087,2.9375189647718882e-09
23088,2.003537082223234e-07
23089,2.9411612746147225e-07
23090,0.00014099737868644225
23091,4.196020249862532e-07
23092,1.2596819222505812e-07
23093,1.5224177493481003e-05
23094,4.2159697566401147e-07
23095,3.324846385654651e-06
23096,1.0423822281565703e-06
23097,5.324247143570532e-05
23098,0.0007448516492358408
23099,6.598075008977451e-08
23100,6.22951441479726e-05
23101,4.872912662394893e-05
23102,9.07261727404233e-06
23103,2.994652969980309e-05
23104,7.650463901434037e-05
23105,3.94401676261065e-06
23106,2.696483631543269e-05
23107,5.225228062189947e-07
23108,0.00012174094533520054
23109,0.00032657035522919674
23110,6.35780262415151e-05
23111,0.0007448516492358408
23112,8.540520820632328e-06
23113,4.1472524723640646e-06
23114,1.4403274457889918e-06
23115,1.8111123524933775e-06
23116,4.00059937251744e-07
23117,0.0007448516492358408
23118,4.969365564515211e-07
23119,4.781399323105133e-07
23120,1.628880383350519e-06
23121,9.80978648201807e-08
23122,7.14963445659728e-08
23123,4.960148596444631e-07
23124,4.8873425484712836e-05
23125,2.1107827189976262e-08
23126,1.939317351024909e-07
23127,0.0005522320848226496
23128,2.0620381363251996e-08
23129,3.968866383276773e-05
23130,8.445043546279836e-06
23131,4.471157304509891e-06
23132,0.00017616059973626008
23133,2.47808931287961e-07
23134,5.525523407447391e-10
23135,4.805311615295418e-08
23136,4.568680647565165e-06
23137,4.674655128567623e-07
23138,4.5502835755907747e-07
23139,3.0536700665413393e-07
23140,2.726585648653596e-06
23141,2.9831145884042384e-07
23142,7.085858122592333e-07
23143,1.6937877362093755e-06
23144,0.0015434785428753922
23145,2.229267645571415e-07
23146,7.676375738191829e-07
23147,1.3096425659266749e-06
23148,5.322640516434232e-07
23149,0.0003750322694985375
23150,0.0001268200962836396
23151,7.905047802309004e-08
23152,2.876221524977734e-06
23153,0.00026370686681914424
23154,1.8217245450571383e-08
23155,4.735765082889635e-05
23156,1.4440722186501494e-07
23157,5.326273983622328e-06
23158,7.30813167491363e-07
23159,0.0007448516492358408
23160,7.862113150302994e-11
23161,1.0899983156722985e-05
23162,1.2857894847472978e-10
23163,1.3166550287112912e-08
23164,9.70462703091852e-07
23165,2.2400984645049966e-07
23166,4.2066246458637666e-07
23167,1.84664363985411e-06
23168,0.00019648814083491763
23169,3.3345798738805503e-09
23170,1.224285057150476e-07
23171,4.787780275231965e-07
23172,1.010036970405684e-05
23173,1.3982483901145769e-06
23174,2.505743991172799e-08
23175,1.4353263053556977e-07
23176,8.70634223209626e-06
23177,7.24627123602366e-07
23178,1.1264206737104105e-07
23179,3.2864557702330613e-07
23180,8.57073625966963e-07
23181,5.116680538960414e-07
23182,2.8524616113790373e-07
23183,7.972537580652217e-07
23184,3.89351974185171e-06
23185,3.168548748517162e-06
23186,3.033225796606605e-08
23187,2.0203703959214366e-05
23188,1.2671180998792066e-05
23189,2.4378273029789845e-07
23190,0.0007448516492358408
23191,9.969140713851858e-06
23192,8.658726010559669e-07
23193,4.3584193102202167e-07
23194,5.8699976605795766e-05
23195,1.3841037157217708e-06
23196,0.0007448516492358408
23197,1.9204055623991665e-07
23198,0.0003080435719663285
23199,5.407043582087948e-06
23200,8.695647234027795e-07
23201,8.867486951981076e-08
23202,4.5347914604700534e-06
23203,3.145761404333614e-05
23204,2.4040001992733686e-05
23205,5.923012050502705e-06
23206,8.681264483920347e-06
23207,2.2999066372934364e-06
23208,2.5704015175245436e-05
23209,2.1350181530423017e-08
23210,0.0005644400247750595
23211,0.0006362475031066046
23212,1.832521056210836e-06
23213,0.00036211121298489483
23214,8.558503881656087e-06
23215,5.500645831241284e-08
23216,0.00778634927624909
23217,8.32795901908478e-06
23218,4.419713842394197e-07
23219,2.3278263685895967e-05
23220,1.2252217886122226e-05
23221,2.469612771479365e-06
23222,0.0005932111482556212
23223,2.5942138681141854e-05
23224,1.1429478895730194e-05
23225,9.756545964056594e-07
23226,0.0007448516492358408
23227,1.8572753866616457e-07
23228,6.070060869605588e-07
23229,3.492717126789667e-06
23230,6.117040226621609e-08
23231,6.465768761074438e-07
23232,3.891683069333438e-06
23233,4.765572380061026e-09
23234,1.284094630083071e-06
23235,1.421087356801102e-06
23236,1.3693619217638137e-06
23237,2.813665750239083e-06
23238,5.20214969885369e-09
23239,2.4630587912995335e-07
23240,5.48886474506043e-08
23241,0.0009324195135364405
23242,3.655043434624308e-06
23243,1.1537669618622781e-05
23244,1.987577525371002e-07
23245,0.013789374553941438
23246,3.7021872738536226e-06
23247,3.8722552118352623e-05
23248,1.0667886458394078e-06
23249,5.057233893004776e-06
23250,2.5474780466257926e-05
23251,2.6828288466159837e-08
23252,1.14291630514494e-06
23253,7.274328172480502e-07
23254,7.529648063263254e-09
23255,1.1694638288347993e-07
23256,0.0002529622301029269
23257,2.2849934907602163e-06
23258,5.893310657552087e-06
23259,4.467176425951288e-06
23260,4.0489824375110226e-09
23261,4.946155173705473e-05
23262,1.5324341974278363e-06
23263,1.610879540293502e-05
23264,1.8014313948993849e-06
23265,7.975537996251874e-05
23266,5.742547495614188e-07
23267,5.033989586795064e-06
23268,8.101157579049431e-06
23269,2.3252620681898743e-07
23270,4.241120337328499e-09
23271,0.0007448516492358408
23272,2.1350134431167164e-05
23273,9.675373974437157e-05
23274,2.4219564043723587e-06
23275,4.2988873959540177e-07
23276,0.0008656054159249301
23277,0.0004499756339201108
23278,1.1115832231927424e-06
23279,6.292251976976176e-08
23280,9.907412043204774e-06
23281,6.215776576791507e-07
23282,4.4247400869527695e-05
23283,5.275227900515563e-05
23284,6.386926709613159e-06
23285,1.6123494219416245e-06
23286,7.886717268567319e-07
23287,3.1838609851812906e-07
23288,2.08753058928382e-06
23289,1.6706675834325375e-09
23290,1.8091745675670858e-09
23291,6.476806871523032e-08
23292,1.447643177203207e-07
23293,0.000235811249414166
23294,1.7766311777785209e-06
23295,2.0351883093974047e-07
23296,1.5858232492231916e-06
23297,4.974323251394585e-07
23298,5.160720679530671e-06
23299,0.00011318715747494714
23300,1.64287283349972e-06
23301,2.6591472674167806e-07
23302,1.807142428737217e-08
23303,0.0007448516492358408
23304,1.5212036348446496e-06
23305,5.269332148588285e-07
23306,1.0762526287888318e-05
23307,1.0697324853222131e-06
23308,0.0004872209104920444
23309,2.284080752808068e-06
23310,1.6787800093973794e-07
23311,0.0001091002666786909
23312,3.819235587572873e-06
23313,0.0002279878187280383
23314,2.004911516943965e-06
23315,4.847779279046972e-07
23316,2.5989091071004613e-08
23317,1.2942547748828282e-06
23318,4.883955872847272e-05
23319,2.6739407287012385e-06
23320,3.8610404833486126e-07
23321,2.112921201263576e-06
23322,4.1438830544192217e-07
23323,9.249488430964611e-06
23324,2.621383425462484e-07
23325,4.4032388631746067e-07
23326,3.4914287611638544e-05
23327,8.171432770199567e-07
23328,6.279415105159854e-05
23329,1.4824475261119088e-09
23330,7.835657386911338e-08
23331,9.202555306288006e-07
23332,2.4362649503548403e-06
23333,8.768448437429663e-08
23334,6.84741759001432e-05
23335,2.533982835786422e-07
23336,1.2377423351696012e-05
23337,6.670004425095474e-08
23338,1.5044686115843097e-09
23339,3.003448904768689e-06
23340,1.002472326973318e-06
23341,6.40385173672285e-08
23342,4.34308690451694e-06
23343,2.357843413570713e-08
23344,2.686873855109887e-06
23345,0.006061354068139844
23346,9.263002476673768e-08
23347,1.6594261862264706e-06
23348,3.392712782677228e-05
23349,1.1178977507791074e-05
23350,4.0020354570600494e-05
23351,4.178931821483598e-07
23352,1.2151160765073216e-05
23353,0.0007448516492358408
23354,1.0752062941096466e-06
23355,2.1775441207729056e-06
23356,2.2975931908336997e-09
23357,0.0004395538628975097
23358,0.002832403971036648
23359,2.7427167514295177e-08
23360,3.4747925433921546e-06
23361,2.579435165443403e-08
23362,1.0688108757109247e-07
23363,1.9959496423925497e-07
23364,5.850594279401716e-08
23365,3.5502471492270888e-09
23366,8.665008125572422e-09
23367,7.515098512557839e-08
23368,0.00021875892672990256
23369,2.365854270331665e-05
23370,1.4424258700119321e-05
23371,1.6528569015502612e-07
23372,7.621879420050387e-07
23373,1.908494902359775e-08
23374,2.8674226736584926e-06
23375,2.5125297345714004e-05
23376,9.57021419820492e-07
23377,3.399714300525101e-07
23378,5.479249065659215e-11
23379,7.489808931563787e-05
23380,5.599352673541029e-08
23381,4.452172977873378e-09
23382,7.269997935590935e-05
23383,0.0003444510204300987
23384,2.76730083917602e-05
23385,0.0002663061074432191
23386,7.438424520651045e-05
23387,4.949024797821333e-06
23388,7.030450854689197e-06
23389,4.197512419571496e-06
23390,1.2443690882410788e-05
23391,0.0007448516492358408
23392,0.0003892052193072403
23393,6.502622153408388e-07
23394,1.2394544406349722e-06
23395,0.00021679857950361765
23396,7.169835065941717e-07
23397,1.3869882925805682e-07
23398,7.359553272900332e-07
23399,1.5610640977190648e-05
23400,3.2366588213574245e-08
23401,1.4880255481116357e-06
23402,0.0027804279690381408
23403,6.98228299980143e-08
23404,1.225972741543818e-07
23405,1.4280492503686637e-06
23406,9.035479530202712e-06
23407,2.8828739128052393e-07
23408,2.1343112085457857e-05
23409,4.144821837976543e-08
23410,1.8737981981660968e-06
23411,1.5382892131226704e-05
23412,1.7118240753787906e-05
23413,0.00014046809732438467
23414,3.6960209154824264e-05
23415,4.325557364473263e-09
23416,8.647610919786205e-06
23417,1.4587503332530507e-05
23418,2.7515564013113295e-09
23419,0.0003660912652913137
23420,1.114484713617574e-05
23421,9.592395646675253e-07
23422,1.8521410591720068e-06
23423,2.556949840692559e-05
23424,4.3031587856347823e-08
23425,1.3804436886449967e-07
23426,0.0003750322694985375
23427,2.1228617955649054e-06
23428,4.673477812326854e-08
23429,0.0007338478680860725
23430,2.5901663114541066e-05
23431,3.48406643201033e-08
23432,1.4272502667289404e-08
23433,1.4694135351376586e-05
23434,4.660068658405707e-08
23435,4.9461731219824366e-08
23436,2.2333515403245153e-06
23437,5.688947402841592e-05
23438,3.230873696258115e-07
23439,0.00012342690213705998
23440,1.7847560836662448e-10
23441,0.004505610815124879
23442,1.9552462188540927e-05
23443,2.2619834347109558e-06
23444,1.7753643670378162e-06
23445,1.9994600502314112e-05
23446,1.1316857083490453e-06
23447,8.518990725012986e-07
23448,7.6522961290892e-09
23449,4.822378438369718e-05
23450,7.568706653380433e-05
23451,9.08797360276187e-09
23452,2.6751614806869994e-07
23453,5.5257506657022505e-05
23454,1.1526843670598818e-06
23455,4.52846072981614e-06
23456,2.198089528297191e-05
23457,9.916344028646358e-07
23458,1.0316376946106968e-08
23459,2.419130215918275e-11
23460,4.567350570522886e-06
23461,7.261996565916456e-07
23462,5.255685004440483e-05
23463,4.020388454524045e-06
23464,1.0798416341326743e-09
23465,0.0004499756339201108
23466,2.2009398988602315e-08
23467,2.5848965029728366e-06
23468,5.1336090349090207e-05
23469,8.94488162069981e-05
23470,1.8300476661089167e-05
23471,8.831746987636438e-08
23472,5.2319639592190904e-06
23473,7.060839445275921e-07
23474,2.9548437391043282e-06
23475,1.3581682768018007e-07
23476,1.3851553213913105e-05
23477,7.547282224689048e-06
23478,3.974190013930343e-09
23479,5.8704185403946596e-05
23480,0.0002493983748308782
23481,1.4842545225881014e-05
23482,6.683080233963756e-08
23483,1.1581325841447885e-05
23484,0.00022352322925095816
23485,0.00015606329335793724
23486,1.1831571669412696e-09
23487,6.57322911796043e-07
23488,0.0004499756339201108
23489,6.414280833689254e-07
23490,1.77897091545102e-05
23491,9.161646397899517e-06
23492,2.5550318732414154e-06
23493,0.0003889735843969498
23494,4.4779367866624765e-07
23495,1.6747531122075415e-07
23496,2.0913877952322593e-07
23497,0.00018460848387151724
23498,3.8010642968555395e-07
23499,6.847691551539687e-07
23500,8.776540394314963e-06
23501,7.705849531422192e-06
23502,0.0006362475031066046
23503,9.77248719283119e-09
23504,7.335423404539555e-09
23505,1.735558949795911e-08
23506,0.0007448516492358408
23507,8.257885474282069e-07
23508,3.417657277151793e-07
23509,2.1881925956690063e-05
23510,6.33583559683897e-06
23511,0.0007448516492358408
23512,5.8713465050077195e-05
23513,2.3369366109165134e-07
23514,4.4147555504863235e-09
23515,0.00044494807317559094
23516,4.4550237534317507e-08
23517,0.00014637382406422372
23518,2.3332635867211075e-06
23519,0.00019288698156333714
23520,0.0006438947813034735
23521,3.5166311148254716e-08
23522,2.298079870814658e-07
23523,2.5252877600071606e-08
23524,1.488398194391423e-09
23525,5.2333542091977445e-08
23526,3.385387541377952e-08
23527,1.6362954721006757e-05
23528,7.744717816779484e-06
23529,1.339002091638972e-07
23530,1.4046080399853629e-05
23531,0.0007448516492358408
23532,1.4498605770106996e-05
23533,8.055670877730847e-06
23534,0.0004499756339201108
23535,4.932141387914811e-10
23536,0.00013051366208582875
23537,0.0016783290976317105
23538,1.2072093577540675e-05
23539,1.959909593992335e-06
23540,0.0007448516492358408
23541,5.795125392670007e-08
23542,1.183033323266032e-08
23543,1.1471675498151598e-08
23544,9.30850728791407e-05
23545,1.5013108459147449e-05
23546,1.2034321135115295e-07
23547,8.907479389011615e-08
23548,5.80748445307408e-06
23549,1.3769831584831879e-05
23550,8.478251650856775e-06
23551,3.1697278199592032e-09
23552,3.868085779702294e-06
23553,2.24473885521318e-06
23554,3.108605343884691e-07
23555,0.0004499756339201108
23556,4.6934774901360386e-05
23557,3.486892752524896e-10
23558,9.666878941243948e-06
23559,1.254198790485406e-08
23560,1.0997961335531624e-08
23561,5.466932144891442e-05
23562,0.00012313876744203284
23563,7.017382973485485e-06
23564,4.573552042583268e-06
23565,0.00010971974327434254
23566,5.541672397768441e-06
23567,3.212072134519349e-05
23568,2.096164753036538e-06
23569,1.8021932098531261e-07
23570,3.631059498291285e-06
23571,9.987649933329047e-08
23572,7.510435462933177e-07
23573,0.0004900178001542071
23574,4.339116238975021e-05
23575,1.154608200724577e-05
23576,0.00019559186126388622
23577,3.2389703492642394e-07
23578,1.797752128126136e-06
23579,5.970869947932955e-06
23580,8.53905345941049e-05
23581,1.1003582277497193e-06
23582,2.5350252812762094e-06
23583,4.300380740320431e-05
23584,1.7086086852701994e-07
23585,3.386725344001319e-05
23586,1.215506786092951e-07
23587,1.9153049176139363e-06
23588,3.04072524711378e-08
23589,3.812638799609752e-07
23590,1.4621052430307433e-05
23591,1.509000285555157e-07
23592,1.112399488664392e-05
23593,7.744905837274908e-09
23594,2.6308821943314064e-06
23595,0.0003750322694985375
23596,6.456794686277005e-06
23597,6.838006677994595e-06
23598,1.0387177419461694e-07
23599,0.0009838102876916887
23600,2.09742840727063e-06
23601,1.8453898566944557e-05
23602,2.226187466127604e-06
23603,1.06951304925287e-06
23604,0.00022750656510565865
23605,8.954564466691426e-07
23606,3.3723624662723103e-07
23607,0.0007448516492358408
23608,5.192570932191912e-07
23609,0.0007448516492358408
23610,1.41697971200684e-05
23611,6.061692748176565e-07
23612,0.0007448516492358408
23613,1.206954529399473e-05
23614,1.268346503422038e-06
23615,2.684160102870941e-06
23616,7.323342498088727e-07
23617,1.745262567828417e-05
23618,3.0351522204081188e-06
23619,0.0007448516492358408
23620,8.09805519770372e-07
23621,5.827892133000492e-07
23622,3.848568548989791e-06
23623,1.5324840704860044e-08
23624,3.7905574047816345e-05
23625,3.221047590637603e-08
23626,8.833402377844795e-08
23627,3.886169486537917e-06
23628,1.022988046795751e-05
23629,4.695722204388214e-07
23630,3.3532730040627906e-06
23631,7.054160249917289e-10
23632,9.797509480775235e-06
23633,1.4655962460341605e-07
23634,5.182937844097064e-07
23635,0.001498632342387043
23636,2.4045416053971564e-06
23637,1.3466878997366314e-05
23638,2.680656374303728e-06
23639,2.674234030700869e-05
23640,9.065333735177157e-08
23641,0.00023119740026851353
23642,5.931970865408591e-09
23643,7.915313172404518e-06
23644,7.277403311918333e-06
23645,6.024301583863673e-10
23646,1.0065909692093653e-05
23647,0.0004499756339201108
23648,7.614712279526291e-06
23649,2.723139635595192e-05
23650,6.8130095399449415e-09
23651,3.9683191638806574e-10
23652,1.7998531449279193e-06
23653,0.00028534491151040544
23654,7.093609440364841e-07
23655,1.905230643991421e-06
23656,8.1157089750436e-08
23657,6.131546625885959e-07
23658,6.814018850136123e-05
23659,5.190324973761911e-10
23660,7.641330849657307e-05
23661,2.9632644212497963e-05
23662,0.00015346057037804624
23663,8.656720599808097e-07
23664,0.0002609246130723121
23665,3.1464478222784546e-07
23666,5.893197170584625e-05
23667,0.0007448516492358408
23668,8.489984488917063e-07
23669,1.2900887015007205e-08
23670,0.00010236782340823324
23671,2.774671568174247e-08
23672,2.1587034287359703e-06
23673,3.4656519824647553e-08
23674,1.4602486794555276e-06
23675,1.8324350641528714e-08
23676,8.690359113413888e-06
23677,3.5035049106923743e-06
23678,0.00013757601384838434
23679,2.0302912380648846e-05
23680,3.0827955527389e-07
23681,6.872767402210452e-05
23682,0.0002442011786389217
